Entity,Code,Year,Oil Consumption - TWh
Israel,ISR,2007,135.5634765625
Israel,ISR,2008,134.59228515625
Israel,ISR,2009,124.9269027709961
Israel,ISR,2010,123.84819030761719
Israel,ISR,2011,129.7403106689453
Israel,ISR,2012,154.56674194335938
Israel,ISR,2013,117.32228088378906
Israel,ISR,2014,109.44140625
Israel,ISR,2015,116.40350341796875
Israel,ISR,2016,119.49044036865234
Israel,ISR,2017,124.57351684570312
Israel,ISR,2018,125.85820007324219
Israel,ISR,2019,127.1303939819336
Israel,ISR,2020,110.13115692138672
Israel,ISR,2021,114.74180603027344
Italy,ITA,1965,610.73828125
Italy,ITA,1966,673.4346923828125
Italy,ITA,1967,745.3648681640625
Italy,ITA,1968,821.8543090820312
Italy,ITA,1969,905.2703247070312
Italy,ITA,1970,1024.0592041015625
Italy,ITA,1971,1101.37060546875
Italy,ITA,1972,1156.2515869140625
Italy,ITA,1973,1217.0194091796875
Italy,ITA,1974,1184.0780029296875
Italy,ITA,1975,1112.0738525390625
Italy,ITA,1976,1162.11083984375
Italy,ITA,1977,1130.0887451171875
Italy,ITA,1978,1186.6756591796875
Italy,ITA,1979,1225.944580078125
Italy,ITA,1980,1163.8812255859375
Italy,ITA,1981,1138.7347412109375
Italy,ITA,1982,1081.3062744140625
Italy,ITA,1983,1053.4364013671875
Italy,ITA,1984,1005.0879516601562
Italy,ITA,1985,999.8842163085938
Italy,ITA,1986,1023.83642578125
Italy,ITA,1987,1067.588623046875
Italy,ITA,1988,1086.6915283203125
Italy,ITA,1989,1118.12109375
Italy,ITA,1990,1127.5318603515625
Italy,ITA,1991,1134.5224609375
Italy,ITA,1992,1150.3917236328125
Italy,ITA,1993,1119.7962646484375
Italy,ITA,1994,1116.1195068359375
Italy,ITA,1995,1153.95361328125
Italy,ITA,1996,1134.067626953125
Italy,ITA,1997,1145.1385498046875
Italy,ITA,1998,1141.9586181640625
Italy,ITA,1999,1132.525634765625
Italy,ITA,2000,1124.7027587890625
Italy,ITA,2001,1102.6033935546875
Italy,ITA,2002,1106.427734375
Italy,ITA,2003,1095.877197265625
Italy,ITA,2004,1072.4200439453125
Italy,ITA,2005,1039.4666748046875
Italy,ITA,2006,1038.17724609375
Italy,ITA,2007,1005.7119140625
Italy,ITA,2008,946.6116333007812
Italy,ITA,2009,875.9915771484375
Italy,ITA,2010,853.3911743164062
Italy,ITA,2011,828.880615234375
Italy,ITA,2012,772.2136840820312
Italy,ITA,2013,706.4804077148438
Italy,ITA,2014,671.2789916992188
Italy,ITA,2015,710.4441528320312
Italy,ITA,2016,704.7899169921875
Italy,ITA,2017,713.6948852539062
Italy,ITA,2018,730.328125
Italy,ITA,2019,709.052001953125
Italy,ITA,2020,585.4916381835938
Italy,ITA,2021,652.2991943359375
Japan,JPN,1965,1013.7703247070312
Japan,JPN,1966,1155.0587158203125
Japan,JPN,1967,1417.9683837890625
Japan,JPN,1968,1645.9991455078125
Japan,JPN,1969,1948.934814453125
Japan,JPN,1970,2296.707763671875
Japan,JPN,1971,2535.33984375
Japan,JPN,1972,2708.69921875
Japan,JPN,1973,3111.068115234375
Japan,JPN,1974,2995.798095703125
Japan,JPN,1975,2827.11279296875
Japan,JPN,1976,2940.281494140625
Japan,JPN,1977,3019.24853515625
Japan,JPN,1978,3123.1591796875
Japan,JPN,1979,3155.786376953125
Japan,JPN,1980,2837.0126953125
Japan,JPN,1981,2681.805908203125
Japan,JPN,1982,2498.6357421875
Japan,JPN,1983,2498.727783203125
Japan,JPN,1984,2643.381103515625
Japan,JPN,1985,2509.713134765625
Japan,JPN,1986,2534.7587890625
Japan,JPN,1987,2547.061279296875
Japan,JPN,1988,2738.8486328125
Japan,JPN,1989,2846.1826171875
Japan,JPN,1990,2963.163330078125
Japan,JPN,1991,2995.82470703125
Japan,JPN,1992,3063.81591796875
Japan,JPN,1993,3000.457275390625
Japan,JPN,1994,3171.630859375
Japan,JPN,1995,3290.451904296875
Japan,JPN,1996,3314.04443359375
Japan,JPN,1997,3277.962158203125
Japan,JPN,1998,3161.2626953125
Japan,JPN,1999,3213.810302734375
Japan,JPN,2000,3168.357421875
Japan,JPN,2001,3073.67822265625
Japan,JPN,2002,3052.656982421875
Japan,JPN,2003,3124.677734375
Japan,JPN,2004,3042.726806640625
Japan,JPN,2005,2995.735595703125
Japan,JPN,2006,2888.419677734375
Japan,JPN,2007,2798.97509765625
Japan,JPN,2008,2695.132080078125
Japan,JPN,2009,2415.507080078125
Japan,JPN,2010,2438.675048828125
Japan,JPN,2011,2438.1337890625
Japan,JPN,2012,2602.73046875
Japan,JPN,2013,2488.5224609375
Japan,JPN,2014,2363.367431640625
Japan,JPN,2015,2268.357421875
Japan,JPN,2016,2201.723388671875
Japan,JPN,2017,2169.75927734375
Japan,JPN,2018,2099.697021484375
Japan,JPN,2019,2033.959716796875
Japan,JPN,2020,1801.9117431640625
Japan,JPN,2021,1836.7647705078125
Kazakhstan,KAZ,1985,246.88787841796875
Kazakhstan,KAZ,1986,224.88729858398438
Kazakhstan,KAZ,1987,217.35507202148438
Kazakhstan,KAZ,1988,218.2515411376953
Kazakhstan,KAZ,1989,222.71522521972656
Kazakhstan,KAZ,1990,256.32733154296875
Kazakhstan,KAZ,1991,258.59716796875
Kazakhstan,KAZ,1992,241.58837890625
Kazakhstan,KAZ,1993,186.60751342773438
Kazakhstan,KAZ,1994,146.30259704589844
Kazakhstan,KAZ,1995,143.00717163085938
Kazakhstan,KAZ,1996,120.90726470947266
Kazakhstan,KAZ,1997,121.64777374267578
Kazakhstan,KAZ,1998,101.1080093383789
Kazakhstan,KAZ,1999,83.378662109375
Kazakhstan,KAZ,2000,92.21460723876953
Kazakhstan,KAZ,2001,92.17118072509766
Kazakhstan,KAZ,2002,94.16744995117188
Kazakhstan,KAZ,2003,102.73208618164062
Kazakhstan,KAZ,2004,108.9795150756836
Kazakhstan,KAZ,2005,111.7533950805664
Kazakhstan,KAZ,2006,127.97232055664062
Kazakhstan,KAZ,2007,138.73294067382812
Kazakhstan,KAZ,2008,138.67581176757812
Kazakhstan,KAZ,2009,112.72565460205078
Kazakhstan,KAZ,2010,116.29826354980469
Kazakhstan,KAZ,2011,154.1217498779297
Kazakhstan,KAZ,2012,164.6204833984375
Kazakhstan,KAZ,2013,167.67263793945312
Kazakhstan,KAZ,2014,171.706787109375
Kazakhstan,KAZ,2015,160.71890258789062
Kazakhstan,KAZ,2016,167.9936981201172
Kazakhstan,KAZ,2017,171.30929565429688
Kazakhstan,KAZ,2018,184.09742736816406
Kazakhstan,KAZ,2019,186.8005828857422
Kazakhstan,KAZ,2020,164.21023559570312
Kazakhstan,KAZ,2021,175.27117919921875
Kuwait,KWT,1965,61.96005630493164
Kuwait,KWT,1966,60.27144241333008
Kuwait,KWT,1967,58.63242721557617
Kuwait,KWT,1968,57.05615234375
Kuwait,KWT,1969,55.53031921386719
Kuwait,KWT,1970,54.056026458740234
Kuwait,KWT,1971,53.168792724609375
Kuwait,KWT,1972,57.331783294677734
Kuwait,KWT,1973,54.19715118408203
Kuwait,KWT,1974,49.55657196044922
Kuwait,KWT,1975,38.492835998535156
Kuwait,KWT,1976,45.590457916259766
Kuwait,KWT,1977,44.11576843261719
Kuwait,KWT,1978,47.56355285644531
Kuwait,KWT,1979,53.34272766113281
Kuwait,KWT,1980,46.04956817626953
Kuwait,KWT,1981,64.21076202392578
Kuwait,KWT,1982,72.00997924804688
Kuwait,KWT,1983,79.70098114013672
Kuwait,KWT,1984,84.21019744873047
Kuwait,KWT,1985,80.65509033203125
Kuwait,KWT,1986,83.61339569091797
Kuwait,KWT,1987,82.10620880126953
Kuwait,KWT,1988,79.0136489868164
Kuwait,KWT,1989,77.53028106689453
Kuwait,KWT,1990,51.68767166137695
Kuwait,KWT,1991,41.370697021484375
Kuwait,KWT,1992,56.7852668762207
Kuwait,KWT,1993,48.68290328979492
Kuwait,KWT,1994,60.21950149536133
Kuwait,KWT,1995,62.40876007080078
Kuwait,KWT,1996,60.651100158691406
Kuwait,KWT,1997,66.98625183105469
Kuwait,KWT,1998,100.81920623779297
Kuwait,KWT,1999,115.7291259765625
Kuwait,KWT,2000,120.74285125732422
Kuwait,KWT,2001,124.05458068847656
Kuwait,KWT,2002,144.08128356933594
Kuwait,KWT,2003,176.08961486816406
Kuwait,KWT,2004,199.28773498535156
Kuwait,KWT,2005,217.2430877685547
Kuwait,KWT,2006,203.20848083496094
Kuwait,KWT,2007,204.98568725585938
Kuwait,KWT,2008,216.81239318847656
Kuwait,KWT,2009,230.92213439941406
Kuwait,KWT,2010,253.16436767578125
Kuwait,KWT,2011,244.8292236328125
Kuwait,KWT,2012,244.23980712890625
Kuwait,KWT,2013,248.67034912109375
Kuwait,KWT,2014,255.36822509765625
Kuwait,KWT,2015,248.3665008544922
Kuwait,KWT,2016,234.4189910888672
Kuwait,KWT,2017,244.8182373046875
Kuwait,KWT,2018,252.0275421142578
Kuwait,KWT,2019,244.5890350341797
Kuwait,KWT,2020,226.39584350585938
Kuwait,KWT,2021,231.50823974609375
Latvia,LVA,1985,67.93238830566406
Latvia,LVA,1986,57.170310974121094
Latvia,LVA,1987,46.47370910644531
Latvia,LVA,1988,41.671085357666016
Latvia,LVA,1989,41.656253814697266
Latvia,LVA,1990,39.246185302734375
Latvia,LVA,1991,38.052921295166016
Latvia,LVA,1992,29.106191635131836
Latvia,LVA,1993,26.014381408691406
Latvia,LVA,1994,24.651973724365234
Latvia,LVA,1995,22.18566131591797
Latvia,LVA,1996,23.34349250793457
Latvia,LVA,1997,20.726150512695312
Latvia,LVA,1998,19.79525375366211
Latvia,LVA,1999,18.43733024597168
Latvia,LVA,2000,15.139175415039062
Latvia,LVA,2001,17.65484619140625
Latvia,LVA,2002,17.529239654541016
Latvia,LVA,2003,17.693227767944336
Latvia,LVA,2004,18.99034881591797
Latvia,LVA,2005,20.104658126831055
Latvia,LVA,2006,18.926149368286133
Latvia,LVA,2007,20.558055877685547
Latvia,LVA,2008,20.178955078125
Latvia,LVA,2009,18.382898330688477
Latvia,LVA,2010,20.738689422607422
Latvia,LVA,2011,19.040624618530273
Latvia,LVA,2012,19.013835906982422
Latvia,LVA,2013,19.216604232788086
Latvia,LVA,2014,19.321510314941406
Latvia,LVA,2015,20.291126251220703
Latvia,LVA,2016,20.932832717895508
Latvia,LVA,2017,21.37905502319336
Latvia,LVA,2018,19.0750732421875
Latvia,LVA,2019,21.877769470214844
Latvia,LVA,2020,19.056133270263672
Latvia,LVA,2021,19.35628890991211
Lithuania,LTU,1985,102.38192749023438
Lithuania,LTU,1986,85.66668701171875
Lithuania,LTU,1987,94.00656127929688
Lithuania,LTU,1988,90.39178466796875
Lithuania,LTU,1989,92.73804473876953
Lithuania,LTU,1990,88.64613342285156
Lithuania,LTU,1991,97.50745391845703
Lithuania,LTU,1992,51.24435043334961
Lithuania,LTU,1993,44.57831954956055
Lithuania,LTU,1994,41.331851959228516
Lithuania,LTU,1995,37.49481964111328
Lithuania,LTU,1996,38.91349792480469
Lithuania,LTU,1997,38.5456428527832
Lithuania,LTU,1998,44.217735290527344
Lithuania,LTU,1999,36.40574264526367
Lithuania,LTU,2000,28.06077003479004
Lithuania,LTU,2001,32.30992126464844
Lithuania,LTU,2002,29.912126541137695
Lithuania,LTU,2003,28.645822525024414
Lithuania,LTU,2004,30.698177337646484
Lithuania,LTU,2005,32.76466369628906
Lithuania,LTU,2006,32.963409423828125
Lithuania,LTU,2007,32.4617919921875
Lithuania,LTU,2008,35.33960723876953
Lithuania,LTU,2009,30.295682907104492
Lithuania,LTU,2010,31.222795486450195
Lithuania,LTU,2011,30.181228637695312
Lithuania,LTU,2012,30.917192459106445
Lithuania,LTU,2013,30.045015335083008
Lithuania,LTU,2014,29.44013786315918
Lithuania,LTU,2015,32.185523986816406
Lithuania,LTU,2016,34.996585845947266
Lithuania,LTU,2017,36.39949035644531
Lithuania,LTU,2018,38.39896774291992
Lithuania,LTU,2019,38.34465408325195
Lithuania,LTU,2020,36.09328842163086
Lithuania,LTU,2021,37.693031311035156
Lower-middle-income countries,,1965,531.8170776367188
Lower-middle-income countries,,1966,597.114013671875
Lower-middle-income countries,,1967,624.543701171875
Lower-middle-income countries,,1968,682.6402587890625
Lower-middle-income countries,,1969,733.3375854492188
Lower-middle-income countries,,1970,786.4725952148438
Lower-middle-income countries,,1971,832.379150390625
Lower-middle-income countries,,1972,883.19189453125
Lower-middle-income countries,,1973,968.7840576171875
Lower-middle-income countries,,1974,980.6724853515625
Lower-middle-income countries,,1975,1067.2218017578125
Lower-middle-income countries,,1976,1130.32275390625
Lower-middle-income countries,,1977,1256.890625
Lower-middle-income countries,,1978,1325.392822265625
Lower-middle-income countries,,1979,1427.7376708984375
Lower-middle-income countries,,1980,1456.9329833984375
Lower-middle-income countries,,1981,1528.6495361328125
Lower-middle-income countries,,1982,1619.6839599609375
Lower-middle-income countries,,1983,1757.5672607421875
Lower-middle-income countries,,1984,1858.2132568359375
Lower-middle-income countries,,1985,2824.977783203125
Lower-middle-income countries,,1986,2840.412353515625
Lower-middle-income countries,,1987,2965.810791015625
Lower-middle-income countries,,1988,2995.461181640625
Lower-middle-income countries,,1989,3111.416015625
Lower-middle-income countries,,1990,3311.839111328125
Lower-middle-income countries,,1991,3337.915283203125
Lower-middle-income countries,,1992,3212.662841796875
Lower-middle-income countries,,1993,3197.426025390625
Lower-middle-income countries,,1994,3251.679443359375
Lower-middle-income countries,,1995,3446.05615234375
Lower-middle-income countries,,1996,3513.04833984375
Lower-middle-income countries,,1997,3749.853271484375
Lower-middle-income countries,,1998,3793.697998046875
Lower-middle-income countries,,1999,3915.86474609375
Lower-middle-income countries,,2000,4037.51806640625
Lower-middle-income countries,,2001,4097.3125
Lower-middle-income countries,,2002,4146.1337890625
Lower-middle-income countries,,2003,4191.93896484375
Lower-middle-income countries,,2004,4406.8291015625
Lower-middle-income countries,,2005,4500.76513671875
Lower-middle-income countries,,2006,4649.00537109375
Lower-middle-income countries,,2007,4896.1923828125
Lower-middle-income countries,,2008,5058.544921875
Lower-middle-income countries,,2009,5163.6064453125
Lower-middle-income countries,,2010,5238.64111328125
Lower-middle-income countries,,2011,5432.4912109375
Lower-middle-income countries,,2012,5640.61083984375
Lower-middle-income countries,,2013,5724.4921875
Lower-middle-income countries,,2014,5749.724609375
Lower-middle-income countries,,2015,5876.4169921875
Lower-middle-income countries,,2016,6175.68994140625
Lower-middle-income countries,,2017,6363.28369140625
Lower-middle-income countries,,2018,6476.72021484375
Lower-middle-income countries,,2019,6545.55908203125
Lower-middle-income countries,,2020,5897.96044921875
Lower-middle-income countries,,2021,6147.36181640625
Luxembourg,LUX,1965,9.832364082336426
Luxembourg,LUX,1966,11.18957233428955
Luxembourg,LUX,1967,12.358043670654297
Luxembourg,LUX,1968,13.641633987426758
Luxembourg,LUX,1969,15.104540824890137
Luxembourg,LUX,1970,16.023290634155273
Luxembourg,LUX,1971,16.681264877319336
Luxembourg,LUX,1972,17.516910552978516
Luxembourg,LUX,1973,19.46494483947754
Luxembourg,LUX,1974,17.504737854003906
Luxembourg,LUX,1975,15.612110137939453
Luxembourg,LUX,1976,16.90721893310547
Luxembourg,LUX,1977,16.63233184814453
Luxembourg,LUX,1978,16.749967575073242
Luxembourg,LUX,1979,15.525217056274414
Luxembourg,LUX,1980,12.988229751586914
Luxembourg,LUX,1981,12.481876373291016
Luxembourg,LUX,1982,12.34653377532959
Luxembourg,LUX,1983,11.758567810058594
Luxembourg,LUX,1984,11.779353141784668
Luxembourg,LUX,1985,12.517871856689453
Luxembourg,LUX,1986,13.635570526123047
Luxembourg,LUX,1987,15.456238746643066
Luxembourg,LUX,1988,15.865758895874023
Luxembourg,LUX,1989,17.43658447265625
Luxembourg,LUX,1990,19.12521743774414
Luxembourg,LUX,1991,22.28312873840332
Luxembourg,LUX,1992,22.932748794555664
Luxembourg,LUX,1993,22.86836051940918
Luxembourg,LUX,1994,22.842439651489258
Luxembourg,LUX,1995,21.41086769104004
Luxembourg,LUX,1996,22.176525115966797
Luxembourg,LUX,1997,23.158905029296875
Luxembourg,LUX,1998,24.091028213500977
Luxembourg,LUX,1999,25.739425659179688
Luxembourg,LUX,2000,27.610801696777344
Luxembourg,LUX,2001,29.310977935791016
Luxembourg,LUX,2002,29.868810653686523
Luxembourg,LUX,2003,32.06684875488281
Luxembourg,LUX,2004,36.37138366699219
Luxembourg,LUX,2005,37.356658935546875
Luxembourg,LUX,2006,35.52233123779297
Luxembourg,LUX,2007,34.57503128051758
Luxembourg,LUX,2008,34.84931182861328
Luxembourg,LUX,2009,32.62504577636719
Luxembourg,LUX,2010,34.16720962524414
Luxembourg,LUX,2011,34.889549255371094
Luxembourg,LUX,2012,33.6727180480957
Luxembourg,LUX,2013,33.11226272583008
Luxembourg,LUX,2014,31.917314529418945
Luxembourg,LUX,2015,31.35544776916504
Luxembourg,LUX,2016,31.312541961669922
Luxembourg,LUX,2017,32.77561569213867
Luxembourg,LUX,2018,34.678897857666016
Luxembourg,LUX,2019,35.05653762817383
Luxembourg,LUX,2020,28.419147491455078
Luxembourg,LUX,2021,29.300817489624023
Malaysia,MYS,1965,31.176204681396484
Malaysia,MYS,1966,35.993656158447266
Malaysia,MYS,1967,38.818702697753906
Malaysia,MYS,1968,39.98574447631836
Malaysia,MYS,1969,43.461761474609375
Malaysia,MYS,1970,40.44123840332031
Malaysia,MYS,1971,45.043636322021484
Malaysia,MYS,1972,49.28976058959961
Malaysia,MYS,1973,52.43880081176758
Malaysia,MYS,1974,52.282981872558594
Malaysia,MYS,1975,54.681434631347656
Malaysia,MYS,1976,61.35861587524414
Malaysia,MYS,1977,73.67142486572266
Malaysia,MYS,1978,78.81282043457031
Malaysia,MYS,1979,88.1621322631836
Malaysia,MYS,1980,95.84808349609375
Malaysia,MYS,1981,103.31684875488281
Malaysia,MYS,1982,107.18904113769531
Malaysia,MYS,1983,114.61930084228516
Malaysia,MYS,1984,112.66363525390625
Malaysia,MYS,1985,110.847900390625
Malaysia,MYS,1986,102.05381774902344
Malaysia,MYS,1987,104.55259704589844
Malaysia,MYS,1988,111.70669555664062
Malaysia,MYS,1989,115.90021514892578
Malaysia,MYS,1990,134.5719451904297
Malaysia,MYS,1991,152.95303344726562
Malaysia,MYS,1992,181.01821899414062
Malaysia,MYS,1993,186.71934509277344
Malaysia,MYS,1994,196.5406036376953
Malaysia,MYS,1995,224.80555725097656
Malaysia,MYS,1996,246.5056915283203
Malaysia,MYS,1997,281.9683837890625
Malaysia,MYS,1998,257.7465515136719
Malaysia,MYS,1999,251.90371704101562
Malaysia,MYS,2000,272.35845947265625
Malaysia,MYS,2001,294.6238708496094
Malaysia,MYS,2002,318.8247985839844
Malaysia,MYS,2003,333.60986328125
Malaysia,MYS,2004,349.69439697265625
Malaysia,MYS,2005,362.2037658691406
Malaysia,MYS,2006,351.2652893066406
Malaysia,MYS,2007,374.62628173828125
Malaysia,MYS,2008,358.6248474121094
Malaysia,MYS,2009,355.83563232421875
Malaysia,MYS,2010,358.89776611328125
Malaysia,MYS,2011,366.6070251464844
Malaysia,MYS,2012,401.8241271972656
Malaysia,MYS,2013,427.364013671875
Malaysia,MYS,2014,429.13031005859375
Malaysia,MYS,2015,398.5016174316406
Malaysia,MYS,2016,443.6483154296875
Malaysia,MYS,2017,417.3346252441406
Malaysia,MYS,2018,423.0533142089844
Malaysia,MYS,2019,460.4150085449219
Malaysia,MYS,2020,396.61328125
Malaysia,MYS,2021,404.4349670410156
Mexico,MEX,1965,178.4483184814453
Mexico,MEX,1966,186.9939727783203
Mexico,MEX,1967,200.27633666992188
Mexico,MEX,1968,217.78390502929688
Mexico,MEX,1969,230.158447265625
Mexico,MEX,1970,247.4747314453125
Mexico,MEX,1971,262.436767578125
Mexico,MEX,1972,295.5130920410156
Mexico,MEX,1973,316.24560546875
Mexico,MEX,1974,357.252197265625
Mexico,MEX,1975,394.2110900878906
Mexico,MEX,1976,434.236328125
Mexico,MEX,1977,448.2031555175781
Mexico,MEX,1978,504.61944580078125
Mexico,MEX,1979,541.5422973632812
Mexico,MEX,1980,603.6693725585938
Mexico,MEX,1981,660.8605346679688
Mexico,MEX,1982,684.2733154296875
Mexico,MEX,1983,666.7177124023438
Mexico,MEX,1984,705.73095703125
Mexico,MEX,1985,734.9804077148438
Mexico,MEX,1986,744.0882568359375
Mexico,MEX,1987,780.321044921875
Mexico,MEX,1988,778.4027099609375
Mexico,MEX,1989,832.9988403320312
Mexico,MEX,1990,870.0009765625
Mexico,MEX,1991,905.9037475585938
Mexico,MEX,1992,916.021240234375
Mexico,MEX,1993,914.3167114257812
Mexico,MEX,1994,985.4803466796875
Mexico,MEX,1995,918.5910034179688
Mexico,MEX,1996,940.1463623046875
Mexico,MEX,1997,970.7955322265625
Mexico,MEX,1998,1021.907470703125
Mexico,MEX,1999,1012.5429077148438
Mexico,MEX,2000,1060.412353515625
Mexico,MEX,2001,1042.8095703125
Mexico,MEX,2002,997.2261962890625
Mexico,MEX,2003,1023.402587890625
Mexico,MEX,2004,1064.98828125
Mexico,MEX,2005,1090.7847900390625
Mexico,MEX,2006,1079.6427001953125
Mexico,MEX,2007,1121.5367431640625
Mexico,MEX,2008,1118.793212890625
Mexico,MEX,2009,1080.894775390625
Mexico,MEX,2010,1085.5865478515625
Mexico,MEX,2011,1103.6827392578125
Mexico,MEX,2012,1121.499267578125
Mexico,MEX,2013,1090.4146728515625
Mexico,MEX,2014,1041.056396484375
Mexico,MEX,2015,1029.093994140625
Mexico,MEX,2016,1036.5633544921875
Mexico,MEX,2017,998.0839233398438
Mexico,MEX,2018,973.7366943359375
Mexico,MEX,2019,898.975830078125
Mexico,MEX,2020,684.9575805664062
Mexico,MEX,2021,711.0138549804688
Middle Africa (BP),,1965,24.42253303527832
